name,full_name,short_name,
金長烈,LG化學公司,LG化學,
宋彦廷,上海天勃能源设备有限公司,上海天勃能源设备,
川上宏典,出光兴产株式会社,出光兴产株式会社,
张松岭,宁德时代新能源科技股份有限公司,宁德时代,
周宇超,宁德时代新能源科技股份有限公司,宁德时代,
林国栋,宁德时代新能源科技股份有限公司,宁德时代,
乐伟,宁德时代新能源科技股份有限公司,宁德时代,
梁玉兵,宁德时代新能源科技股份有限公司,宁德时代,
龙蓉,宁德时代新能源科技股份有限公司,宁德时代,
黄晨东,上海蔚来汽车有限公司,蔚来汽车,
李大远,LG电子株式会社,LG Electronics,
D·鲁珀特,奥迪股份公司,奥迪,
小泽武治,株式会社不二工机,株式会社不二工机,
长岛英明,出光兴产株式会社,出光兴产株式会社,
张恒瑞,顺丰控股股份有限公司,顺丰控股,
U·皮施密特,奥迪股份公司,奥迪,
凌青,深圳信恳智能电子有限公司,信恳智能,
鲁欣萌,哈尔滨空调股份有限公司,哈空调,
冯晓明,哈尔滨空调股份有限公司,哈空调,
刘铭山,哈尔滨空调股份有限公司,哈空调,
曹淳绮,LG电子株式会社,LG Electronics,
U·米勒,奥迪股份公司,奥迪,
杨建东,宁德时代新能源科技股份有限公司,宁德时代,
市桥俊彦,出光兴产株式会社,出光兴产株式会社,
王亚超,宁德时代新能源科技股份有限公司,宁德时代,
S·鲁斯特博格,奥迪股份公司,奥迪,
长谷川雄大,三电有限公司,三电,
段栋,宁德时代新能源科技股份有限公司,宁德时代,
刘秀军,深圳市奋达科技股份有限公司,奋达科技股份,
崔挺,上海蔚来汽车有限公司,蔚来汽车,
R·佩尔,奥迪股份公司,奥迪,
金旻修,LG化學公司,LG化學,
劉承宰,LG化學公司,LG化學,
段剑,宁德时代新能源科技股份有限公司,宁德时代,
藏本正彦,出光兴产株式会社,出光兴产株式会社,
秦峰,顺丰控股股份有限公司,顺丰控股,
陈航,宁德时代新能源科技股份有限公司,宁德时代,
徐宝泽,哈尔滨空调股份有限公司,哈空调,
陈宜峰,宁德时代新能源科技股份有限公司,宁德时代,
陈德坤,宁德时代新能源科技股份有限公司,宁德时代,
覃东,广东奥迪威传感科技股份有限公司,奥迪威,
M·席德迈尔,奥迪股份公司,奥迪,
P·赫尔,威斯通全球技术公司,威斯通全球技术,
王春来,哈尔滨空调股份有限公司,哈空调,
杨占华,哈尔滨空调股份有限公司,哈空调,
杨风明,哈尔滨空调股份有限公司,哈空调,
孙卫东,哈尔滨空调股份有限公司,哈空调,
P·赫尔,翰昂系统有限公司,翰昂系统,
永川浩,出光兴产株式会社,出光兴产株式会社,
关口和宏,出光兴产株式会社,出光兴产株式会社,
W·施密特,奥迪股份公司,奥迪,
小田纯弘,出光兴产株式会社,出光兴产株式会社,
金成鍾,LG化學公司,LG化學,
古田卓司,株式会社不二工机,株式会社不二工机,
武增金,深圳劲嘉集团股份有限公司,劲嘉股份,
张爱国,宁德时代新能源科技股份有限公司,宁德时代,
山崎北斗,出光兴产株式会社,出光兴产株式会社,
彭浩然,青海时代新能源科技有限公司,青海时代新能源科技,
赵薇,莱西市蔚来设计中心,莱西市蔚来设计中心,
矢野公道,株式会社不二工机,株式会社不二工机,
张春萌,比亚迪股份有限公司,比亚迪,
张先仙,重庆超力高科技股份有限公司,超力高科,
池田晴智,出光兴产株式会社,出光兴产株式会社,
刘燕妮,欧菲光集团股份有限公司,欧菲光,
龚礼宗,欧菲光集团股份有限公司,欧菲光,
黄世霖,青海时代新能源科技有限公司,青海时代新能源科技,
N·恩宁,奥迪股份公司,奥迪,
K·韦伯,奥迪股份公司,奥迪,
彭芳桂,宁德时代新能源科技股份有限公司,宁德时代,
赵宾,青海时代新能源科技有限公司,青海时代新能源科技,
谌维嘉,宁德时代新能源科技股份有限公司,宁德时代,
C·达尔克,奥迪股份公司,奥迪,
福永哲也,出光兴产株式会社,出光兴产株式会社,
黎天文,广州市番禺奥迪威电子有限公司,广州市番禺奥迪威电子,
三桥谦一,出光兴产株式会社,出光兴产株式会社,
杨强桂,南昌欧菲光科技有限公司,南昌欧菲光科技,
陈英汉,深圳朗特智能控制股份有限公司,朗特智能,
林钦鸿,宁德时代新能源科技股份有限公司,宁德时代,
尹赫,LG化學公司,LG化學,
陈庆中,南昌欧菲光科技有限公司,南昌欧菲光科技,
杨应葵,比亚迪股份有限公司,比亚迪,
任光远,比亚迪股份有限公司,比亚迪,
吴宝霞,深圳劲嘉集团股份有限公司,劲嘉股份,
王用兵,深圳劲嘉集团股份有限公司,劲嘉股份,
武春龙,宁德时代新能源科技股份有限公司,宁德时代,
J·阿尔布尔,奥迪股份公司,奥迪,
邹海荣,南昌欧菲光科技有限公司,南昌欧菲光科技,
孟凯,宁德时代新能源科技股份有限公司,宁德时代,
丛艳斌,宁德时代新能源科技股份有限公司,宁德时代,
唐纯军,宁德时代新能源科技股份有限公司,宁德时代,
官秀文,宁德时代新能源科技股份有限公司,宁德时代,
冷松林,南昌欧菲光科技有限公司,南昌欧菲光科技,
田中雄太,三电控股株式会社,三电控股株式会社,
杨乾洪,法雷奥汽车空调湖北有限公司,法雷奥汽车空调湖北,
鄭宰昊,LG化學公司,LG化學,
姜旲昊,LG化學公司,LG化學,
李奇烈,LG化學公司,LG化學,
J·朔伊切恩普夫鲁格,奥迪股份公司,奥迪,
宋军辉,顺丰控股股份有限公司,顺丰控股,
关赛新,欧菲光集团股份有限公司,欧菲光,
陈楚君,比亚迪股份有限公司,比亚迪,
李星勋,LG电子株式会社,LG Electronics,
吕勇攀,深圳劲嘉集团股份有限公司,劲嘉股份,
金順吉,LG伊諾特股份有限公司,LG伊諾特,
金相坤,LG伊諾特股份有限公司,LG伊諾特,
朴鎮慶,LG伊諾特股份有限公司,LG伊諾特,
李仁宰,LG伊諾特股份有限公司,LG伊諾特,
褚政宇,宁德时代新能源科技股份有限公司,宁德时代,
珍思M 保羅森,LG化學公司,LG化學,
许学炜,宁德时代新能源科技股份有限公司,宁德时代,
李圭雄,LG生命科學有限公司,LG生命科學,
侯旭东,深圳劲嘉集团股份有限公司,劲嘉股份,
刘建平,欧菲光集团股份有限公司,欧菲光,
刑承友,宁德时代新能源科技股份有限公司,宁德时代,
欧文君,宁德时代新能源科技股份有限公司,宁德时代,
福田智,株式会社不二工机,株式会社不二工机,
王志军,哈尔滨空调股份有限公司,哈空调,
T·布罗克,奥迪股份公司,奥迪,
彭克寅,深圳市奋达科技股份有限公司,奋达科技股份,
M·克鲁格,奥迪股份公司,奥迪,
魏增斌,宁德时代新能源科技股份有限公司,宁德时代,
管达,杭州海康机器人技术有限公司,海康机器人,
张振华,杭州海康机器人技术有限公司,海康机器人,
叶道俊,深圳市奋达科技股份有限公司,奋达科技股份,
彭林兵,深圳市奋达科技股份有限公司,奋达科技股份,
曾庆维,顺丰控股股份有限公司,顺丰控股,
金恩真,LG伊諾特股份有限公司,LG伊諾特,
J·塞恩特纳,奥迪股份公司,奥迪,
F·辛赛德尔,奥迪股份公司,奥迪,
K·巴特施,奥迪股份公司,奥迪,
张海明,宁德时代新能源科技股份有限公司,宁德时代,
周云坛,比亚迪股份有限公司,比亚迪,
D·洛特斯,奥迪股份公司,奥迪,
赵亚东,深圳市奋达科技股份有限公司,奋达科技股份,
黄本涛,深圳市蔚来芯科技有限公司,蔚来芯科技,
程传博,深圳市蔚来芯科技有限公司,蔚来芯科技,
西畑纯弘,欧菲光集团股份有限公司,欧菲光,
余峰,青海时代新能源科技有限公司,青海时代新能源科技,
田峰,宁德时代新能源科技股份有限公司,宁德时代,
R·林巴舍尔,奥迪股份公司,奥迪,
大友凉子,欧菲光集团股份有限公司,欧菲光,
胜间敏明,欧菲光集团股份有限公司,欧菲光,
伊藤彻,欧菲光集团股份有限公司,欧菲光,
唐启滔,宁德时代新能源科技股份有限公司,宁德时代,
童华侨,宁德时代新能源科技股份有限公司,宁德时代,
毛碧峰,比亚迪股份有限公司,比亚迪,
L·金顿,奥迪康医疗有限公司,奥迪康医疗,
崔光铉,LG电子株式会社,LG Electronics,
石玉川,南昌欧菲光科技有限公司,南昌欧菲光科技,
李尚雨,LGN-SYS株式会社,LGN-SYS株式会社,
S·R·孙,LGN-SYS株式会社,LGN-SYS株式会社,
洪伍瑛,LGN-SYS株式会社,LGN-SYS株式会社,
荻野辰之,欧菲光集团股份有限公司,欧菲光,
李钟律,LG电子株式会社,LG Electronics,
纪荣进,宁德时代新能源科技股份有限公司,宁德时代,
顾滢,欧菲光集团股份有限公司,欧菲光,
张涛,欧菲光集团股份有限公司,欧菲光,
郑阳阳,深圳市瑞凌实业股份有限公司,瑞凌股份,
周龙妹,特灵空调系统(中国)有限公司,特灵空调系统(中国),
李忠宏,宁德时代新能源科技股份有限公司,宁德时代,
艾伯特·J·Y·查亚,江西晶浩光学有限公司,晶浩光学,
巴拉姆·阿夫沙里,江西晶浩光学有限公司,晶浩光学,
徐学峰,比亚迪股份有限公司,比亚迪,
周继浩,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
谭明生,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
蔡小丽,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
崔宰鳳,LG伊諾特股份有限公司,LG伊諾特,
孙迪,深圳市裕同包装科技股份有限公司,裕同科技,
牛宏运,宁德时代新能源科技股份有限公司,宁德时代,
杨晓军,宁德时代新能源科技股份有限公司,宁德时代,
張錫基,LG化學公司,LG化學,
崔庚銖,LG化學公司,LG化學,
金賢湜,LG化學公司,LG化學,
武卫忠,宁德时代新能源科技股份有限公司,宁德时代,
胡兵,深圳市奋达科技股份有限公司,奋达科技股份,
谢岳霖,南昌欧菲光电技术有限公司,欧菲光电技术,
张福来,深圳朗特智能控制股份有限公司,朗特智能,
冯胜刚,深圳朗特智能控制股份有限公司,朗特智能,
卢世宏,深圳朗特智能控制股份有限公司,朗特智能,
王汭,宁德时代新能源科技股份有限公司,宁德时代,
卢正君,特灵空调系统(中国)有限公司,特灵空调系统(中国),
杨新鹏,重庆超力高科技股份有限公司,超力高科,
T·克灵格尔,奥迪股份公司,奥迪,
曾志恒,宁德时代新能源科技股份有限公司,宁德时代,
沟口真一朗,三电控股株式会社,三电控股株式会社,
邱祥云,宁德时代新能源科技股份有限公司,宁德时代,
张锋斌,深圳意科莱照明技术有限公司,意科莱照明技术,
陈业兴,深圳意科莱照明技术有限公司,意科莱照明技术,
连治国,宁德时代新能源科技股份有限公司,宁德时代,
岩崎达郎,欧菲光集团股份有限公司,欧菲光,
野村立起,三电有限公司,三电,
付凯,宁德时代新能源科技股份有限公司,宁德时代,
吴和华,深圳信恳智能电子有限公司,信恳智能,
陆志锋,欧菲光集团股份有限公司,欧菲光,
梅敬瑶,青海时代新能源科技有限公司,青海时代新能源科技,
李晨光,江西展耀微电子有限公司,展耀微电子,
赵晓玲,欧菲光集团股份有限公司,欧菲光,
金璟晙,LG化學公司,LG化學,
臧德华,深圳市蔚来集团实业有限公司,蔚来实业,
王宇曦,宁德时代新能源科技股份有限公司,宁德时代,
洪赫振,LG伊諾特股份有限公司,LG伊諾特,
金炳秀,LG伊諾特股份有限公司,LG伊諾特,
李勤植,LG伊諾特股份有限公司,LG伊諾特,
徐忠源,LG伊諾特股份有限公司,LG伊諾特,
崔大勝,LG化學公司,LG化學,
全成浩,LG化學公司,LG化學,
柳東雨,LG化學公司,LG化學,
张胜,重庆超力高科技股份有限公司,超力高科,
黄日晖,重庆超力高科技股份有限公司,超力高科,
陈东明,麦克奥迪实业集团有限公司,麦克奥迪实业,
上官东恺,江西晶浩光学有限公司,晶浩光学,
児玉正宏,出光兴产株式会社,出光兴产株式会社,
邓江涛,顺丰控股股份有限公司,顺丰控股,
乐矣天,顺丰控股股份有限公司,顺丰控股,
R·塞茨,罗伯特·博世有限公司,罗伯特·博世,
R·鲍尔,罗伯特·博世有限公司,罗伯特·博世,
金珍郁,LG顯示器股份有限公司,LG顯示器,
趙聖弼,LG顯示器股份有限公司,LG顯示器,
杨胜松,比亚迪股份有限公司,比亚迪,
李艳,比亚迪股份有限公司,比亚迪,
张建利,比亚迪股份有限公司,比亚迪,
李慧,比亚迪股份有限公司,比亚迪,
邵庚博,豫新汽车空调股份有限公司,豫新汽车空调,
马勇,豫新汽车空调股份有限公司,豫新汽车空调,
孙业圣,豫新汽车空调股份有限公司,豫新汽车空调,
张加坤,豫新汽车空调股份有限公司,豫新汽车空调,
L·赖夏特,奥迪股份公司,奥迪,
文智炯,LG伊諾特股份有限公司,LG伊諾特,
菅原稔,出光兴产株式会社,出光兴产株式会社,
合田宏史,出光兴产株式会社,出光兴产株式会社,
斋藤义昭,出光兴产株式会社,出光兴产株式会社,
菅武春,出光兴产株式会社,出光兴产株式会社,
冈村雅晴,出光兴产株式会社,出光兴产株式会社,
酒井利文,出光兴产株式会社,出光兴产株式会社,
李玉杰,宁德时代新能源科技股份有限公司,宁德时代,
李荟澳,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
徐芸湘,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
刘子岳,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
王印,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
陈广寿,南昌欧菲光科技有限公司,南昌欧菲光科技,
田代安彦,出光石油化学株式会社,出光石油化学株式会社,
榎本国男,出光石油化学株式会社,出光石油化学株式会社,
篠原靖,出光石油化学株式会社,出光石油化学株式会社,
藤户诚,出光石油化学株式会社,出光石油化学株式会社,
坪井政人,三电有限公司,三电,
今井智规,三电有限公司,三电,
蓝晋祥,南昌欧菲光科技有限公司,南昌欧菲光科技,
黄春友,南昌欧菲光科技有限公司,南昌欧菲光科技,
谭学文,顺丰控股股份有限公司,顺丰控股,
陈祁阳,深圳市裕同包装科技股份有限公司,裕同科技,
邓明能,宁德时代新能源科技股份有限公司,宁德时代,
舟木圭介,出光兴产株式会社,出光兴产株式会社,
仲伟帅,宁德时代新能源科技股份有限公司,宁德时代,
张文波,宁德时代新能源科技股份有限公司,宁德时代,
刘胜,顺丰控股股份有限公司,顺丰控股,
叶文周,比亚迪股份有限公司,比亚迪,
李进华,宁德时代新能源科技股份有限公司,宁德时代,
林柄昊,LG顯示器股份有限公司,LG顯示器,
張應鎮,LG化學公司,LG化學,
M·约翰松,奥迪康医疗有限公司,奥迪康医疗,
李晶,宁德时代新能源科技股份有限公司,宁德时代,
乔智,宁德时代新能源科技股份有限公司,宁德时代,
徐銀美,LG化學公司,LG化學,
蔡昇訓,LG化學公司,LG化學,
马涛,深圳市易瑞生物技术股份有限公司,易瑞生物,
大里一三,三电有限公司,三电,
赵学宁,宁德时代新能源科技股份有限公司,宁德时代,
李容仁,LG伊諾特股份有限公司,LG伊諾特,
张驰,深圳市奋达科技股份有限公司,奋达科技股份,
李丽芬,特灵空调系统(中国)有限公司,特灵空调系统(中国),
